datetime,DOY,NME_Gapfilled_nmol_m2_s,NEE_Gapfilled_umol_m2_s,NME_est,NME_est_CI,NEE_est,NEE_est_CI,ER_est,ER_est_CI,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,VPD,Tdew,wind_speed,max_wind_speed,wind_dir,u*,TKE,L,(z-d)/L,Hz,AirTC_Avg,AirTC_Max,AirTC_Min,AirTC_Std,RH_Max,RH_Min,RH_Samp,Rain_mm_Tot,NR_Wm2_Avg,NR_Wm2_Max,NR_Wm2_Min,NR_Wm2_Std,PPFD_Avg,PPFD_Max,PPFD_Min,PPFD_Std,Temp_2_5_1,Temp_15_1,Temp_5_1,Temp_2_5_2,Temp_15_2,Temp_5_2,Temp_2_5_3,Temp_15_3,Temp_5_3,VWC_1,Period_1,Probe_1,Active_Layer_1,Table_1,Temp_2,VWC_2,Period_2,Active_Layer_2,Table_2,Zo,PBLH,Minute,Day,Wind_Speed_AWS,Wind_Dir_AWS,Zm,Daytime,Sun_Angle,Z_L,canopy_height,d,Collapse,Polygon,Rim,FarField
2017-06-27 04:00:00-06:00,178,21.6319053,0.90102499,21.631905,2.2173176,0.9239134,0.13848326,2.4518783,1.0061718,0.06432683,0,0.626568708,1,3.12936484,1,0.90102499,0,0.069792808,1,,,0,278.5507365,3.354950605,5.34624256,21.31123728,0.225927473,0.536947092,-1615.881955,0.002370223,1,5.378,5.49,5.314,0.05,97.9,96.3,97.5,0,-6.046,0.676,-17.57,3.921,18.26,21.45,16.34,1.291,4.17,1.689,3.768,5.237,1.504,5.069,5.025,2.327,3.722,0.255252,26.4,21,0.239071268,-0.123,3.147,0.11756368,21.32,0.218632287,,0.018018273,299.1733195,240,178,3.015306823,114.9623869,2.790719599,1,3.468508563,-0.001727057,0.12012182,0.079280401,0.030395679,0.601875487,0.251457886,0.116270948
2017-06-27 04:30:00-06:00,178,24.00103423,0.865499753,24.001034,2.1251984,0.8651228,0.13954134,2.462523,1.0129366,0.086522485,0,3.74846192,1,3.089046209,1,0.865499753,0,0.068913912,1,,,0,278.8099631,3.511094651,5.949496993,12.55432549,0.262230816,0.455094717,-422.2341433,0.009070797,1,5.59,5.703,5.393,0.089,98,96.8,97.3,0,-2.343,2.703,-14.53,2.981,25.2,30.93,17.8,3.133,4.033,1.618,3.651,5.036,1.419,4.918,4.845,2.231,3.597,0.25555867,26.41,21,0.239158249,-0.123,3.089,0.117445957,21.315,0.218727578,,0.018020863,295.6349869,270,178,3.168009674,117.9139678,2.790708203,1,3.468508563,-0.006609385,0.120139086,0.079291797,0.037841258,0.578383182,0.269674846,0.114100714
2017-06-27 05:00:00-06:00,178,21.20407899,0.685499529,21.204077,2.2323446,0.732037,0.13519762,2.4697015,1.0313495,0.061960901,0,-1.519949478,1,,2,0.685499529,0,-0.002771798,2,,,0,278.687348,3.412618732,5.716349152,27.66054931,0.22195992,0.431302615,631.389713,-0.006065984,1,5.697,5.801,5.607,0.055,97.6,94.9,95.4,0,-3.622,6.758,-18.25,4.221,40.04,46.97,29.47,5.425,3.885,1.534,3.532,4.955,1.328,4.799,4.663,2.11,3.446,0.25586548,26.42,21,0.23924523,-0.123,3.031,0.11732827,21.31,0.21882287,,0.018023453,292.0966543,300,178,3.320712524,120.8655487,2.790696808,1,5.213233291,0.004419928,0.120156351,0.079303192,0.023219757,0.611375826,0.247994206,0.11741021
2017-06-27 05:30:00-06:00,178,21.93794327,0.909631143,21.937946,2.4948585,0.7742706,0.13952482,2.5243323,1.011,0.110691609,0,2.541819578,0,6.015435697,0,0.909631143,0,0.134207168,0,,,0,278.7262265,4.09284046,6.649179188,25.69424581,0.296674938,0.56943748,-901.5000144,0.004248475,1,5.761,5.851,5.684,0.028,96.9,94.3,95.2,0.1,-5.561,5.744,-20.95,5.941,35.76,44.05,29.47,4.483,3.797,1.499,3.463,5.024,1.302,4.772,4.586,2.068,3.382,0.255712058,26.415,21,0.239332211,-0.123,3.0155,0.117210618,21.305,0.218918161,,0.018026042,288.5583216,330,178,3.473415375,123.8171295,2.790685413,1,5.213233291,-0.003095602,0.120173617,0.079314587,0.020648134,0.613292284,0.250072493,0.115987088
2017-06-27 06:00:00-06:00,178,23.73759416,0.942496713,23.737598,2.70982,0.6460073,0.1500183,2.5563796,1.008485,0.145141239,0,,2,4.035710352,1,0.942496713,0,0.09001172,1,,,0,278.5775324,4.420961823,7.052050658,29.01744499,0.339519162,0.787219338,3849.074895,-0.000995044,1,5.727,5.842,5.569,0.088,95.9,93.6,94.6,0,-2.947,10.81,-16.56,4.914,49.76,55.72,41.13,4.114,3.732,1.479,3.407,5.113,1.289,4.758,4.523,2.034,3.332,0.25555867,26.41,21,0.239419192,-0.123,3,0.117093,21.3,0.219013453,,0.018028632,285.019989,360,178,3.626118225,126.7687104,2.790674018,1,8.081986171,0.000725025,0.120190882,0.079325982,0.030513816,0.609169107,0.242277443,0.118039634
2017-06-27 06:30:00-06:00,178,23.03344898,0.594334844,23.03345,2.4975476,0.6299292,0.13057183,2.5108714,1.0159285,0.090743667,0,1.374819538,1,3.330977812,0,0.594334844,0,0.07427283,0,,,0,278.579975,3.964676981,6.21458312,45.9141717,0.268283542,0.56597314,-1232.748501,0.003106879,1,5.726,5.803,5.657,0.046,95.8,93.5,94,0,0.551,9.8,-9.8,4.295,52.64,64.47,43.32,6.534,3.67,1.457,3.358,5.239,1.27,4.746,4.459,1.982,3.271,0.25555867,26.41,21,0.239506173,-0.123,2.9745,0.117093,21.3,0.219108744,,0.018031222,283.5183233,390,178,3.566202963,120.8369807,2.790662623,1,8.081986171,-0.002263773,0.120208147,0.079337377,0.033404934,0.640478704,0.206228356,0.119888006
2017-06-27 07:00:00-06:00,178,25.7010046,0.476545895,25.701006,2.1344578,0.40306675,0.13052902,2.4574068,1.0883918,0.055216656,0,2.572985821,0,2.974483231,0,0.476545895,0,0.066405044,0,,0,32.70428109,278.6755103,3.039083425,4.999582128,45.04252018,0.209753545,0.335690313,-314.8232049,0.012165558,1,5.858,5.949,5.696,0.073,95.7,92.4,92.6,0,12.61,24.67,2.365,5.502,71.32,87.8,48.43,10.71,3.584,1.401,3.285,5.211,1.218,4.711,4.395,1.906,3.202,0.25555867,26.41,21,0.239593154,-0.123,2.949,0.117093,21.3,0.219204036,,0.018033812,282.0166575,420,178,3.506287701,114.9052509,2.790651228,1,11.909897,-0.008864185,0.120225413,0.079348772,0.03197296,0.642289087,0.206657457,0.119080495
2017-06-27 07:30:00-06:00,178,25.13009453,0.492585998,25.130095,2.1931329,0.46378377,0.1283181,2.4648955,1.0996821,0.059049654,0,2.456121243,0,4.677865641,0,0.492585998,0,0.104446497,0,,0,37.42482299,278.7418064,2.977077274,4.61322954,33.76600092,0.216980281,0.290872165,-365.0495988,0.010491725,1,6.003,6.076,5.919,0.042,94.6,92.1,93.1,0,8.67,21.29,0.676,4.184,60.82,76.14,49.88,9.45,3.503,1.336,3.21,5.218,1.161,4.705,4.348,1.821,3.129,0.255712058,26.415,21,0.239680135,-0.123,2.9245,0.116975418,21.295,0.219299327,,0.018036402,280.5149918,450,178,3.446372439,108.9735212,2.790639832,1,11.909897,-0.00764455,0.120242678,0.079360168,0.011784261,0.640224828,0.231203048,0.116787864
2017-06-27 08:00:00-06:00,178,25.64567846,0.398565962,25.645678,2.2662382,0.3115912,0.12549883,2.4685931,1.1037774,0.074489967,0,3.381591304,0,8.182407399,0,0.398565962,0,0.182720384,0,,0,44.30398089,278.7828416,3.189808496,4.956949048,32.38001486,0.243761554,0.377946763,-375.9514643,0.010187485,1,6.128,6.329,6.017,0.083,94.4,90.8,92,0,16.48,36.83,0.676,8.04,80.5,111.1,56.45,13.33,3.488,1.332,3.195,5.263,1.156,4.734,4.379,1.809,3.126,0.25586548,26.42,21,0.239767116,-0.123,2.9,0.11685787,21.29,0.219394619,,0.018038992,279.013326,480,178,3.386457177,103.0417915,2.790628437,1,16.47645257,-0.007422842,0.120259944,0.079371563,0.013990945,0.628754811,0.240719206,0.116535038
2017-06-27 08:30:00-06:00,178,27.19976737,-0.163410547,27.199772,2.46171,-0.1582679,0.14416055,2.5093148,1.1033252,0.079876153,0,11.71449356,0,11.79588514,0,-0.163410547,0,0.263254096,0,,,0,279.1275324,3.352253325,5.574014918,27.2912942,0.252128537,0.426476275,-120.1032218,0.031889236,1,6.619,6.836,6.31,0.16,93.4,90.3,92,0,47.64,70.28,27.37,12.1,154.9,192.8,111.1,25.86,3.334,1.174,3.051,5.226,0.997,4.667,4.219,1.589,2.952,0.25586548,26.42,21,0.239854097,-0.123,2.9115,0.11685787,21.29,0.21948991,,0.018041581,277.5116603,510,178,3.326541915,97.11006173,2.790617042,1,16.47645257,-0.023235156,0.120277209,0.079382958,0.018924604,0.614995085,0.251783209,0.114297103
2017-06-27 09:00:00-06:00,178,26.92271048,0.031944122,26.922709,3.110242,0.16045421,0.12843408,2.5345082,1.0980263,0.099080726,0,11.34223239,0,9.823634959,0,0.031944122,1,0.21924449,0,,,0,279.1888948,3.56757252,6.039887886,20.11948342,0.280833446,0.549690557,-171.4121069,0.022343813,1,6.706,6.815,6.539,0.068,92.9,89.7,91,0,28.47,39.87,21.62,4.103,106.8,128.6,93.6,9.62,3.271,1.095,2.984,5.406,0.941,4.789,4.236,1.507,2.906,0.25586548,26.42,21,0.239941077,-0.123,2.923,0.11685787,21.29,0.219585202,,0.018044171,276.0099945,540,178,3.266626653,91.178332,2.790605647,1,21.52807092,-0.016280097,0.120294474,0.079394353,0.031629452,0.599555825,0.254871421,0.113943301
2017-06-27 09:30:00-06:00,178,29.68458246,-0.534572795,29.684584,2.8444204,-0.42991766,0.13134293,2.5052462,1.1217527,0.090247903,0,20.77907622,0,13.63520636,0,-0.534572795,0,0.304632099,0,,1,44.73982355,279.2995035,3.371909383,5.138950201,17.69706277,0.268556947,0.516885911,-81.82571544,0.046806801,1,6.595,6.705,6.499,0.056,94.8,90.6,93.2,0,63.89,82.4,37.5,10.41,182.7,216.1,128.6,21.65,3.354,1.149,3.051,5.602,1.015,4.971,4.409,1.564,3.005,0.255712058,26.415,21,0.240028058,-0.1235,2.9775,0.11685787,21.29,0.219680493,,0.018046761,274.5083288,570,178,3.306417642,93.5948415,2.790594252,1,21.52807092,-0.034104123,0.12031174,0.079405748,0.032130592,0.596822543,0.25859175,0.112455115
2017-06-27 10:00:00-06:00,178,29.12111524,-0.848937621,29.121115,2.6915143,-0.6166378,0.13264337,2.513881,1.1325997,0.082550512,0,25.88533377,0,17.09878043,0,-0.848937621,0,0.381994356,0,,0,55.55115203,279.0766816,3.406885715,5.045570442,20.23520392,0.256824765,0.362378805,-57.44274948,0.066675081,1,6.522,6.687,6.402,0.067,93.9,90.4,91.7,0,70.81,91.6,62.16,5.363,208,239.5,192.8,8.79,3.335,1.086,3.02,5.764,0.988,5.121,4.459,1.482,2.977,0.25555867,26.41,21,0.240115039,-0.124,3.032,0.11685787,21.29,0.219775785,,0.018049351,273.006663,600,178,3.346208632,96.011351,2.790582857,1,26.78417839,-0.048580245,0.120329005,0.079417143,0.03203346,0.601492105,0.255247126,0.111227308
2017-06-27 10:30:00-06:00,178,35.63366559,-1.597075917,35.633663,2.4746504,-1.5532929,0.19967738,2.5319433,1.1717265,0.06707967,1,38.80854481,1,24.57521773,1,-1.597075917,1,0.549160862,1,,1,74.25745535,279.0686465,2.68647524,4.670395673,21.66402912,0.231602293,0.507681045,-28.10164054,0.136290975,1,6.665,6.931,6.382,0.162,93.3,88.5,90.5,0,141.4,167.9,86.8,21.46,353.9,402.8,239.5,46.31,3.225,0.916,2.908,5.923,0.857,5.224,4.41,1.246,2.831,0.255405318,26.405,21,0.24020202,-0.124,3.078,0.11685787,21.29,0.219871076,,0.018051941,271.5049973,630,178,3.385999621,98.4278605,2.790571461,1,26.78417839,-0.099302795,0.120346271,0.079428539,0.028762128,0.604918459,0.257180813,0.1091386
2017-06-27 11:00:00-06:00,178,30.82539862,-1.556677719,33.21918,3.3841245,-1.5155526,0.19401139,2.586496,1.2284492,0.053815978,0,44.14966737,0,31.1502348,0,-1.556677719,0,0.696282812,0,0.030825399,0,94.41627276,279.0734054,2.629113787,4.709995198,8.510008432,0.207549673,0.388001322,-17.77808048,0.215433832,1,6.957,7.065,6.813,0.059,91,86.8,88.9,0,129.6,160.5,110.1,10.2,332.3,394,315.2,19.79,3.063,0.66,2.731,6.193,0.643,5.41,4.4,0.943,2.647,0.255252,26.4,21,0.240289001,-0.124,3.124,0.11685787,21.29,0.219966368,,0.01805453,270.0033315,660,178,3.42579061,100.84437,2.790560066,1,31.9311971,-0.156966331,0.120363536,0.079439934,0.032492728,0.578206923,0.284465288,0.10483506
2017-06-27 11:30:00-06:00,178,30.30673288,-1.280766473,31.46682,2.8362951,-1.2092446,0.1648035,2.551139,1.1833103,0.082572822,1,39.67005248,1,26.94804958,1,-1.280766473,1,0.602289731,1,0.030306733,1,87.36838356,279.0619028,3.234804029,5.005809889,4.835500443,0.257032251,0.393950691,-37.58025493,0.101915221,1,6.901,7.181,6.748,0.114,91.5,87.1,88.9,0,102.6,126.7,84.8,10.27,282.8,324,248.1,20.14,3.348,0.832,2.959,6.731,0.888,5.918,5.051,1.256,3.047,0.255098718,26.395,21,0.240375982,-0.124,3.1965,0.117093,21.3,0.220061659,,0.01805712,268.5016658,690,178,3.4655816,103.2608795,2.790548671,1,31.9311971,-0.074255714,0.120380801,0.079451329,0.030449589,0.556721481,0.304528928,0.108300002
2017-06-27 12:00:00-06:00,178,33.04703234,-1.721916003,33.507904,2.7247307,-1.5356205,0.1760191,2.5306153,1.1321383,0.103384505,0,54.72350622,0,33.04003425,0,-1.721916003,0,0.738343187,0,0.033047032,0,84.40683204,278.9506885,3.548534474,5.516099123,9.970287778,0.287511404,0.530788038,-38.13094492,0.100443354,1,6.753,6.885,6.649,0.06,91.7,86.5,87.7,0,128.7,150.3,109.4,11.37,346.3,403.4,293.3,36.96,3.65,1.022,3.209,7.06,1.096,6.23,5.533,1.505,3.377,0.25494547,26.39,21,0.240462963,-0.124,3.269,0.11732827,21.31,0.220156951,,0.01805971,267,720,178,3.505372589,105.677389,2.790537276,1,36.61304161,-0.073183009,0.120398067,0.079462724,0.034166015,0.578626519,0.278316081,0.108891385
2017-06-27 12:30:00-06:00,178,35.71781735,-1.8279263,33.75504,2.794411,-1.5635636,0.17500632,2.5392115,1.1541628,0.095522216,0,58.269427,0,32.36281373,0,-1.8279263,0,0.723124782,0,0.035717817,0,87.65559274,278.7668041,3.40090466,5.755711888,11.5886079,0.276296258,0.53562311,-31.78052896,0.120514042,1,6.615,6.708,6.512,0.049,90.7,86.9,88.6,0,132.2,147.6,122.6,5.961,345.7,388.1,321,20.33,3.693,0.966,3.23,7.22,1.075,6.353,5.602,1.408,3.362,0.25463908,26.38,21,0.240549944,-0.124,3.3325,0.11732827,21.31,0.220252242,,0.0180623,274.1050008,750,178,3.548455902,106.9350808,2.790525881,1,36.61304161,-0.08780615,0.120415332,0.079474119,0.033180055,0.586294013,0.272174681,0.108351251
2017-06-27 13:00:00-06:00,178,30.66779664,-1.719757308,33.180428,2.4654052,-1.8277074,0.20609327,2.5446222,1.1453564,0.087971648,0,55.86157911,0,29.67401346,0,-1.719757308,0,0.663058102,0,0.030667797,0,96.52570523,278.6476845,3.579742512,5.811343268,13.99867813,0.265154226,0.499333713,-29.29956528,0.130718663,1,6.604,6.748,6.513,0.055,89.7,85.8,87.7,0,157.8,236.8,113.8,32.55,399.8,565.2,309.4,71.31,3.8,0.979,3.305,7.38,1.112,6.5,5.792,1.443,3.46,0.25433283,26.37,21,0.240636925,-0.124,3.396,0.11732827,21.31,0.220347534,,0.01806489,281.2100016,780,178,3.591539215,108.1927726,2.790514486,1,40.43139783,-0.095240815,0.120432598,0.079485514,0.034053968,0.58905481,0.268814313,0.108076909
2017-06-27 13:30:00-06:00,178,36.80080022,-2.424125841,36.378086,2.3638403,-2.2992582,0.26942736,2.6320148,1.2168096,0.110524256,0,84.56019474,0,44.92362287,0,-2.424125841,0,1.004091698,0,0.0368008,0,117.5542247,278.6405514,3.765033605,6.065719619,17.99813288,0.297352567,0.574884942,-27.29920648,0.140297118,1,6.856,7.052,6.669,0.117,89.6,83.7,84.7,0,212.9,249.6,169.9,23.92,521.5,599.5,434.7,51.11,3.562,0.643,3.063,7.45,0.782,6.412,5.546,1.017,3.147,0.254179758,26.365,21,0.240723906,-0.124,3.4575,0.11732827,21.31,0.220442825,,0.018067479,288.3150024,810,178,3.634622529,109.4504645,2.79050309,1,40.43139783,-0.102219202,0.120449863,0.07949691,0.031806131,0.597797685,0.262233696,0.108162487
2017-06-27 14:00:00-06:00,178,33.06159382,-1.839701177,33.43074,3.048391,-1.6940383,0.2099616,2.6057322,1.1801928,0.116286188,0,64.42145418,0,31.85121723,0,-1.839701177,0,0.711803751,0,0.033061594,0,105.8712182,278.6548161,3.885874953,6.139322301,17.37404488,0.304929111,0.599738866,-38.64117742,0.099117063,1,6.758,6.895,6.648,0.069,90.1,84.4,87.6,0,145.9,175.3,130,8.1,365.8,434.7,329.8,18.65,3.828,0.825,3.286,8.03,1.012,6.882,6.008,1.268,3.444,0.25402672,26.36,21,0.240810887,-0.124,3.519,0.11732827,21.31,0.220538117,,0.018070069,295.4200033,840,178,3.677705842,110.7081563,2.790491695,1,42.97875992,-0.072215493,0.120467128,0.079508305,0.03324091,0.595172312,0.261921862,0.109664915
2017-06-27 14:30:00-06:00,178,34.17667403,-2.244846447,35.84845,2.6472998,-2.1012502,0.24438508,2.5895376,1.1464502,0.123336473,0,72.94341071,0,31.9826047,0,-2.244846447,0,0.714830434,0,0.034176674,0,99.27182418,278.9049633,3.986866292,6.712243992,13.02673298,0.314115773,0.630492687,-37.30688691,0.10266201,1,6.865,7.041,6.668,0.095,89.8,85.2,87.1,0,189.4,261.4,134.8,33.51,459.6,619.9,347.3,75.81,4.088,0.992,3.49,8.13,1.171,7.08,6.383,1.497,3.74,0.253873718,26.355,21,0.240897868,-0.1245,3.5815,0.117210618,21.305,0.220633408,,0.018072659,302.5250041,870,178,3.720789155,111.9658481,2.7904803,1,42.97875992,-0.074797994,0.120484394,0.0795197,0.035326543,0.584459716,0.271162345,0.109051397
2017-06-27 15:00:00-06:00,178,44.00294842,-2.851855016,38.402454,2.95033,-2.3417654,0.28095663,2.6525557,1.1927851,0.157826136,1,98.91162942,1,44.86565596,1,-2.851855016,1,1.002979619,1,0.044002948,1,108.9028462,278.989733,4.1907099,6.215696936,16.82130364,0.355470878,0.78318724,-39.87270679,0.096055681,1,7.082,7.287,6.884,0.08,90.4,84.8,88.8,0,216.4,253,187.8,15.29,527.7,609.7,467.5,32.77,3.905,0.712,3.284,8.22,0.942,7.01,6.214,1.215,3.542,0.25372075,26.35,21,0.240984848,-0.125,3.644,0.117093,21.3,0.2207287,,0.018075249,309.6300049,900,178,3.763872468,113.2235399,2.790468905,1,43.92450128,-0.069984436,0.120501659,0.079531095,0.03202044,0.596347576,0.261689397,0.109942587
2017-06-27 15:30:00-06:00,178,51.23118085,-3.233035649,41.708622,2.6212077,-2.8285882,0.2669974,2.6840816,1.2733648,0.1351785,0,,0,,0,-3.233035649,0,1.493187113,0,0.051231181,1,133.5950102,279.2534959,3.819033763,6.220902774,12.59605329,0.329297808,0.540882693,-24.37879795,0.157103726,1,7.503,7.885,7.002,0.231,89.8,82.6,85.3,0,319,428.6,188.1,57.3,749.8,1018,476.3,124.8,3.721,0.438,3.099,8.37,0.721,7.07,6.042,0.852,3.304,0.25341492,26.34,21,0.241071829,-0.125,3.754,0.117210618,21.305,0.220823991,,0.018077839,316.7350057,930,178,3.697736324,111.9473765,2.79045751,1,43.92450128,-0.114462473,0.120518925,0.07954249,0.0375702,0.577926303,0.27775435,0.106749148
2017-06-27 16:00:00-06:00,178,37.68597794,-2.651706482,37.685978,2.2394543,-2.849147,0.28103858,2.7947361,1.3317125,0.106196619,0,103.0337621,0,53.44270811,0,-2.651706482,0,1.193699312,0,,,31.13041439,279.2374187,3.690333521,6.05998205,14.73864708,0.29110686,0.59677563,-21.02548446,0.182159893,1,7.685,7.943,7.47,0.103,89.2,82.6,85.6,0,282.4,334,240.5,21.17,707.6,817,646.9,43.82,3.46,0.053,2.839,8.75,0.445,7.37,6.018,0.487,3.075,0.25310923,26.33,21,0.24115881,-0.125,3.864,0.11732827,21.31,0.220919283,,0.018080429,323.8400065,960,178,3.63160018,110.6712131,2.790446115,1,43.13069939,-0.132717328,0.12053619,0.079553885,0.032747812,0.592706693,0.268192825,0.10635267
2017-06-27 16:30:00-06:00,178,32.31851101,-2.446619261,32.318512,2.9687948,-2.4165986,0.29607084,2.7341342,1.2212366,0.092545203,0,73.36661172,0,42.82994233,0,-2.446619261,0,0.956534019,0,,,10.2470584,279.4251104,3.790401117,5.918086453,17.78813602,0.271697302,0.517657934,-24.00665306,0.159539107,1,7.477,7.637,7.351,0.068,91.1,84.5,91.1,0,159.3,261.4,100.3,43.96,527.2,656.3,466.8,44.09,4.149,0.605,3.444,9.65,1.061,8.32,7.1,1.21,3.863,0.25280368,26.32,21,0.241245791,-0.125,3.974,0.117445957,21.315,0.221014574,,0.018083018,330.9450073,990,178,3.565464037,109.3950497,2.790434719,1,43.13069939,-0.116235891,0.120553455,0.079565281,0.03234031,0.596883329,0.263502162,0.1072742
2017-06-27 17:00:00-06:00,178,31.83039951,-1.685001013,31.830402,2.4848948,-2.2578237,0.24917631,2.6826532,1.1222082,0.106627239,0,61.61328428,0,36.25177352,0,-1.685001013,0,0.809674646,0,,,0,279.7511152,3.966006617,6.373914167,8.617772023,0.291676384,0.551679742,-35.37013591,0.10828344,1,7.492,7.606,7.39,0.051,92.3,88,90.8,0,137.7,192.5,86.8,22.42,511.4,597.3,402.7,51.81,4.934,1.248,4.12,10.11,1.668,8.9,8.11,1.999,4.711,0.25249827,26.31,21,0.241332772,-0.125,4.084,0.11756368,21.32,0.221109865,,0.018085608,338.0500081,1020,178,3.499327893,108.1188863,2.790423324,1,40.71335736,-0.078892072,0.120570721,0.079576676,0.033958397,0.572827069,0.284959042,0.108255492
2017-06-27 17:30:00-06:00,178,30.41171099,-1.582396023,30.411709,2.4029043,-1.6262921,0.21127221,2.6698604,1.103784,0.123682038,1,45.0717988,1,35.78117857,1,-1.582396023,1,0.799130324,1,,,0,279.8048537,4.017192027,6.601111808,3.556677015,0.314127769,0.620353938,-60.39472883,0.06341613,1,7.519,7.715,7.135,0.174,92.7,87.9,90.1,0.1,85.3,117.5,53.7,13.1,389.6,419.4,356.8,16.39,5.189,1.378,4.297,10,1.77,8.88,8.34,2.137,4.878,0.252345618,26.305,21,0.241419753,-0.125,4.092,0.11756368,21.32,0.221205157,,0.018088198,345.155009,1050,178,3.433191749,106.8427229,2.790411929,1,40.71335736,-0.046202905,0.120587986,0.079588071,0.030388489,0.569911988,0.28959185,0.110107673
2017-06-27 18:00:00-06:00,178,28.51151193,-0.831332798,28.51151,2.0684478,-1.5734081,0.22249137,2.634249,1.0822476,0.091110945,0,40.01909093,0,25.78384065,0,-0.831332798,0,0.575526358,0,,,0,279.4436636,3.820739399,6.214522369,7.796225108,0.269324158,0.534586135,-42.86441231,0.089351511,1,6.906,7.136,6.726,0.125,94.1,89.5,91.2,0.1,89.3,118.6,41.88,15.28,385.5,420.2,373.5,13.82,5.434,1.539,4.483,9.8,1.898,8.77,8.43,2.274,5.006,0.252193,26.3,21,0.241506734,-0.125,4.1,0.11756368,21.32,0.221300448,,0.018090788,352.2600098,1080,178,3.367055605,105.5665595,2.790400534,1,36.99034887,-0.065098304,0.120605252,0.079599466,0.033629316,0.570048995,0.287405323,0.108916367
2017-06-27 18:30:00-06:00,178,28.84414546,-1.126297777,28.844147,2.755428,-1.5700681,0.2181261,2.6302803,1.0795527,0.09511491,0,43.94376371,0,32.64799347,0,-1.126297777,0,0.728838748,0,,,0,279.3925534,3.73243409,5.754422982,24.76837478,0.275223164,0.467509819,-41.66233887,0.091929548,1,6.973,7.1,6.845,0.056,93.4,88.6,91.4,0.1,81.2,125.7,34.79,17.6,384.6,428.9,343.6,26.83,5.326,1.409,4.399,9.59,1.803,8.54,8.17,2.103,4.83,0.25280368,26.32,21,0.241593715,-0.1245,4.0855,0.11756368,21.32,0.22139574,,0.018093378,351.405009,1110,178,3.366420921,106.3143915,2.790389139,1,36.99034887,-0.066976296,0.120622517,0.079610861,0.022986052,0.611017419,0.255432481,0.110564048
2017-06-27 19:00:00-06:00,178,30.60301259,-0.905746199,30.60301,2.9395561,-1.5077268,0.21949743,2.625138,1.0807438,0.108058665,0,38.44187364,0,32.24784074,0,-0.905746199,0,0.720001629,0,,,0,279.4393214,3.652392881,5.918621178,20.65971882,0.293437149,0.489995414,-57.71797658,0.066357143,1,7.109,7.278,6.923,0.093,92.9,87.8,89,0,77.85,120.3,35.81,16.07,372.8,393.2,341.5,12.35,5.287,1.365,4.365,9.34,1.753,8.4,8.03,2.038,4.749,0.25341492,26.34,21,0.241680696,-0.124,4.071,0.11756368,21.32,0.221491031,,0.018095967,350.5500081,1140,178,3.365786237,107.0622234,2.790377744,1,32.36649845,-0.048345038,0.120639782,0.079622256,0.030666752,0.601932732,0.256228969,0.111171547
2017-06-27 19:30:00-06:00,178,27.58523,-0.648888249,27.585228,2.7658424,-1.0461994,0.20078346,2.6068149,1.0713857,0.104220488,0,28.81408624,0,31.63011272,0,-0.648888249,0,0.706291138,0,,,11.05484205,279.2423341,3.71854612,5.85953442,17.67188798,0.288242814,0.519708913,-72.98174815,0.052478874,1,7.193,7.318,7.042,0.07,91.5,86.1,88.5,0.1,42.32,91.5,-4.729,18.47,289.2,341.5,236.5,36.39,5.32,1.403,4.394,9.24,1.78,8.32,8.02,2.099,4.768,0.25372075,26.35,21,0.241767677,-0.1235,4.0355,0.117681437,21.325,0.221586323,,0.018098557,349.6950073,1170,178,3.365151553,107.8100554,2.790366348,1,32.36649845,-0.038233756,0.120657048,0.079633652,0.035269909,0.593056646,0.260056641,0.111616805
2017-06-27 20:00:00-06:00,178,27.3785745,-0.305412501,27.378572,2.6759417,-0.70881724,0.1958503,2.5521972,1.0562788,0.114484463,0,20.2782097,0,33.5833055,0,-0.305412501,0,0.749855185,0,,,32.81871502,278.8317919,3.658807463,5.872816938,15.71373747,0.302049843,0.531031443,-119.3248202,0.032097262,1,7.099,7.22,6.994,0.047,89.3,82.9,83.9,0,16.67,46.28,-19.25,15.12,226.9,245.2,213.2,11.33,5.433,1.542,4.499,9.04,1.914,8.24,8.09,2.293,4.891,0.25402672,26.36,21,0.241854658,-0.123,4,0.11779923,21.33,0.221681614,,0.018101147,348.8400065,1200,178,3.364516868,108.5578874,2.790354953,1,27.24288995,-0.023384531,0.120674313,0.079645047,0.037341504,0.58715407,0.262932237,0.112572189
2017-06-27 20:30:00-06:00,178,24.10130698,-0.162772214,24.101305,2.5847964,-0.40096185,0.18422885,2.5116768,1.0441046,0.105182636,0,10.11115333,0,28.9072576,0,-0.162772214,1,0.645465645,0,,,49.03170038,278.6051548,3.723632062,5.958985953,23.91889245,0.28952004,0.552672738,-210.7481943,0.018173347,1,7.124,7.204,7.046,0.039,87.4,82,83,0,-2.273,29.39,-32.77,14,176.7,214.6,160.7,16.59,5.432,1.598,4.516,8.73,1.962,8.02,7.93,2.34,4.855,0.254179758,26.365,21,0.241941639,-0.123,3.9495,0.11779923,21.33,0.221776906,,0.018103737,347.9850057,1230,178,3.363882184,109.3057193,2.790343558,1,27.24288995,-0.013240178,0.120691579,0.079656442,0.025139132,0.608214839,0.252126018,0.114520011
