datetime,soilw_0,tsoil_0,soill_0,soilw_10,tsoil_10,soill_10,soilw_40,tsoil_40,soill_40,soilw_100,tsoil_100,soill_100,ulwrf,hpbl,uswrf,uwnd,dlwrf,dswrf,air,vwnd,pres,Wind_Speed,Wind_Dir
1/1/2017 0:00,,,,,,,,,,,,,194.3225576,1860.832232,0,6.365003195,253.8793142,0,-10.35901826,-2.618334227,102120.921,6.882509702,157.63949
1/1/2017 3:00,,,,,,,,,,,,,198.0267787,1495.498831,0,4.226623057,242.498519,0,-10.87804743,-1.388287436,102321.979,4.448784606,161.8165843
1/1/2017 6:00,,,,,,,,,,,,,194.5250355,472.9394623,0,2.408971431,206.2110203,0,-12.81544199,0.605018648,102300.4478,2.483785603,194.0983634
1/1/2017 9:00,,,,,,,,,,,,,189.6721642,81.03081886,0,1.753676888,212.5568379,0,-14.88056075,1.359869846,102057.0103,2.219150429,217.7914034
1/1/2017 12:00,,,,,,,,,,,,,152.7916535,96.15937089,0,-0.524246266,275.4138423,0,-15.03594213,2.005121463,101917.8183,2.072521708,284.6522012
1/1/2017 15:00,,,,,,,,,,,,,144.6759841,79.55228115,0,-0.927293901,269.5239453,0,-11.36688021,1.216764193,102095.7151,1.529833024,307.3109631
1/1/2017 18:00,,,,,,,,,,,,,127.1680583,133.4830558,0,-1.522402773,280.8465927,0,-10.90335566,1.751826213,101822.1924,2.320906135,310.991867
1/1/2017 21:00,,,,,,,,,,,,,137.3485397,134.2423072,0,-1.298071682,267.4474709,0,-9.871975479,2.091944151,101840.7073,2.461954594,301.8200037
1/2/2017 0:00,,,,,,,,,,,,,140.6920495,141.3608181,0,-0.216490112,251.7673756,0,-9.281480918,2.917006727,101875.4946,2.925029267,274.2445122
1/2/2017 3:00,,,,,,,,,,,,,144.0428117,345.7201846,0,0.172237055,262.7841855,0,-9.123331045,3.698072032,101776.3523,3.702080815,267.3333862
1/2/2017 6:00,,,,,,,,,,,,,184.3219626,466.2230656,0,1.791992724,235.6286826,0,-7.318168994,3.775923573,101767.1665,4.179573752,244.6117346
1/2/2017 9:00,,,,,,,,,,,,,190.9946303,522.7872938,0,1.577026077,233.7284296,0,-7.54458653,3.888993272,101580.3907,4.19657955,247.9269485
1/2/2017 12:00,,,,,,,,,,,,,199.9407605,529.3663876,0,4.175159066,267.56281,0,-7.689405201,2.930058059,101787.3367,5.100705192,215.0605476
1/2/2017 15:00,,,,,,,,,,,,,157.8096206,502.8471036,0,3.639173595,254.8373174,0,-6.759019716,2.079165552,102069.9444,4.191242519,209.7405821
1/2/2017 18:00,,,,,,,,,,,,,210.1707841,473.6820379,0,3.758054428,215.1681531,0,-5.499871383,1.954878647,102456.9165,4.236097686,207.4827159
1/2/2017 21:00,,,,,,,,,,,,,195.3169916,252.8381706,0,2.759592808,225.5795462,0,-8.623289627,2.350700232,102519.5469,3.625071592,220.4253086
1/3/2017 0:00,,,,,,,,,,,,,178.5951501,98.01875058,0,0.840966369,259.2986911,0,-9.173625756,2.981133306,102296.998,3.097479657,254.2464426
1/3/2017 3:00,,,,,,,,,,,,,149.6069908,672.0298909,0,-1.491860515,273.7463192,0,-7.269045517,4.343415247,102257.8557,4.592483403,288.9563857
1/3/2017 6:00,,,,,,,,,,,,,180.2356468,471.1786296,0,-0.355006569,244.2988716,0,-6.214832751,3.905401274,102066.8174,3.921503382,275.1939937
1/3/2017 9:00,,,,,,,,,,,,,187.5407306,528.8364507,0,2.160833088,250.927962,0,-6.569466796,3.788983619,102157.1665,4.361834075,240.3041648
1/3/2017 12:00,,,,,,,,,,,,,154.0806013,528.4451206,0,3.560293287,263.5832458,0,-6.16548248,2.482710439,102121.2413,4.340453826,214.8893408
1/3/2017 15:00,,,,,,,,,,,,,145.1367161,322.6225455,0,2.652698509,266.5400673,0,-5.830888725,1.518751326,102410.9009,3.056700013,209.7924619
1/3/2017 18:00,,,,,,,,,,,,,143.6750962,87.78032724,0,2.40959251,275.5331183,0,-5.928374099,1.544051126,102432.6509,2.861857779,212.6514832
1/3/2017 21:00,,,,,,,,,,,,,133.3177228,83.69378511,0,2.472523247,296.2191646,0,-5.68203402,1.048188648,102513.5571,2.685529863,202.973778
1/4/2017 0:00,,,,,,,,,,,,,135.0013166,80.98104418,0,2.271826052,297.30722,0,-4.661351107,0.746141035,102382.2257,2.391217274,198.1818502
1/4/2017 3:00,,,,,,,,,,,,,159.941139,544.8848905,0,3.55488916,256.4662585,0,-3.864165528,0.114200979,102588.0596,3.556723043,181.8399968
1/4/2017 6:00,,,,,,,,,,,,,213.3273604,1101.234231,0,3.550023095,238.8625152,0,-5.784028897,-2.570344093,102677.0337,4.382845277,144.0941129
1/4/2017 9:00,,,,,,,,,,,,,210.3029312,1123.965616,0,3.871302251,246.1316949,0,-7.814967478,-1.823940254,102915.5571,4.279455475,154.7728191
1/4/2017 12:00,,,,,,,,,,,,,211.2512774,1125.353724,0,3.996553503,194.5908304,0,-8.909378994,-1.748055022,103119.9009,4.3621252,156.3758826
1/4/2017 15:00,,,,,,,,,,,,,203.2730233,503.3131409,0,2.789476201,193.4238402,0,-12.4289838,-1.009522927,103086.854,2.966532321,160.1046012
1/4/2017 18:00,,,,,,,,,,,,,196.0526282,95.91832712,0,2.602991499,192.4960201,0,-14.40384268,1.563346896,103283.6275,3.03638243,210.9888689
1/4/2017 21:00,,,,,,,,,,,,,206.1041549,139.9848358,0,1.850492661,174.4315402,0,-13.87672254,3.129915819,103103.4651,3.636027519,239.4072482
1/5/2017 0:00,,,,,,,,,,,,,203.9338284,330.3730225,0,2.366634204,191.4393847,0,-13.97231511,4.101004693,103010.282,4.734891439,240.0113385
1/5/2017 3:00,,,,,,,,,,,,,180.4204019,428.0261101,0,3.08826292,228.7673026,0,-13.64927543,4.555037452,102910.0884,5.503247591,235.8631815
1/5/2017 6:00,,,,,,,,,,,,,164.1084522,589.2204216,0,3.456220608,178.0318812,0,-12.04596218,4.231974988,102691.0642,5.463979611,230.7617582
1/5/2017 9:00,,,,,,,,,,,,,196.6321258,578.2418282,0,3.454334057,179.3642704,0,-12.97441279,3.930875706,102405.2603,5.232992222,228.691977
1/5/2017 12:00,,,,,,,,,,,,,187.4302375,634.2184161,0,2.341861502,183.8144938,0,-14.13911639,4.80717105,102032.1213,5.347261804,244.0265079
1/5/2017 15:00,,,,,,,,,,,,,195.9653415,737.9732025,0,3.128097272,183.7379566,0,-13.86634515,4.12920461,101568.4946,5.18028216,232.8540895
1/5/2017 18:00,,,,,,,,,,,,,166.0918236,565.7115586,0,4.698002165,270.9207122,0,-14.31656077,2.379178119,101626.7446,5.266090853,206.8587199
1/5/2017 21:00,,,,,,,,,,,,,161.5077342,1056.299754,0,6.589979363,245.1029233,0,-9.699191801,-0.957778098,101875.0806,6.659216688,171.7306152
1/6/2017 0:00,,,,,,,,,,,,,155.6728415,1133.239048,0,10.51253662,236.237717,0,-9.69307295,-6.957269466,102206.9703,12.6062296,146.5031334
1/6/2017 3:00,,,,,,,,,,,,,163.8404945,1301.516692,0,11.45561897,222.1090256,0,-15.08613022,-6.893412433,102893.9669,13.36975471,148.9625973
1/6/2017 6:00,,,,,,,,,,,,,156.811754,1162.257175,0,10.24273572,220.7031634,0,-17.77616827,-7.142472311,103456.3732,12.48713521,145.1111356
1/6/2017 9:00,,,,,,,,,,,,,138.4654874,1080.286787,0,9.399881369,223.8636049,0,-18.91036052,-6.296226622,103908.2828,11.31371908,146.1850414
1/6/2017 12:00,,,,,,,,,,,,,155.0474118,1024.453858,0,9.028698285,224.2160093,0,-19.80575562,-5.875184359,104070.6007,10.77196287,146.9470088
1/6/2017 15:00,,,,,,,,,,,,,178.0740867,928.4762694,0,8.829592288,216.5586402,0,-19.97003591,-4.795550745,104361.9547,10.04783593,151.4926169
1/6/2017 18:00,,,,,,,,,,,,,174.0052185,879.1115826,0,8.366234077,217.214968,0,-19.78883779,-4.081430282,104293.7413,9.30870269,153.9947706
1/6/2017 21:00,,,,,,,,,,,,,174.8965591,759.5010301,0,7.428632979,212.4952416,0,-19.48466661,-2.557205967,104622.0813,7.856455326,161.0046717
1/7/2017 0:00,,,,,,,,,,,,,177.6736951,603.8280299,0,5.51142654,222.0763005,0,-19.71445225,-1.761648504,104254.6734,5.786123742,162.274266
1/7/2017 3:00,,,,,,,,,,,,,177.3742093,423.7811199,0,3.448938766,167.201556,0,-18.90477357,0.577494273,104225.2525,3.496952708,189.5054921
1/7/2017 6:00,,,,,,,,,,,,,176.0650241,563.4135854,0,0.905026129,165.8454596,0,-20.87729977,4.036767687,103715.4277,4.136975423,257.3634842
1/7/2017 9:00,,,,,,,,,,,,,161.1462439,671.6526663,0,-0.783942098,198.7026639,0,-20.96156855,6.51965682,103255.9425,6.566619394,276.8564896
1/7/2017 12:00,,,,,,,,,,,,,120.1665771,648.5937807,0,1.497793902,249.0441428,0,-18.96185454,5.997238116,102787.2595,6.181444135,255.9773854
1/7/2017 15:00,,,,,,,,,,,,,120.8454021,673.5755158,0,3.625849117,261.9643793,0,-15.25404728,5.468698459,102433.7619,6.561512376,236.4548792
1/7/2017 18:00,,,,,,,,,,,,,115.9592879,855.715586,0,5.850116546,264.7376426,0,-12.40449049,4.397867823,101946.7351,7.318818552,216.9342823
1/7/2017 21:00,,,,,,,,,,,,,116.6092771,1101.291024,0,7.618899628,265.0123422,0,-10.41569733,3.105006966,101811.1336,8.227314252,202.172865
1/8/2017 0:00,,,,,,,,,,,,,127.1464994,1185.952172,0,7.95696562,268.8802027,0,-9.475677819,1.09192807,101484.6961,8.031538382,187.8138485
1/8/2017 3:00,,,,,,,,,,,,,166.3139224,1001.27275,0,8.098450579,267.748355,0,-8.418553688,-1.027982909,101794.335,8.163433753,172.7658057
1/8/2017 6:00,,,,,,,,,,,,,185.6340496,927.6230364,0,7.975815545,266.5309403,0,-8.538851073,-2.848023306,101940.0797,8.469053687,160.3492484
1/8/2017 9:00,,,,,,,,,,,,,194.213349,1092.259474,0,6.897120189,263.9083516,0,-8.628200122,-3.157900456,102238.3453,7.585684029,155.3989541
1/8/2017 12:00,,,,,,,,,,,,,195.0162325,1114.124753,0,5.319212747,265.0807398,0,-9.25161676,-2.694339468,102436.8408,5.962674687,153.1364298
1/8/2017 15:00,,,,,,,,,,,,,195.8373847,482.0360956,0,3.387686552,260.7381757,0,-9.114899808,-3.201576592,102365.9407,4.661170759,136.6178563
1/8/2017 18:00,,,,,,,,,,,,,191.202729,287.5408135,0,2.114576967,258.5483209,0,-10.38625144,-2.355931445,102761.7688,3.165730362,131.909707
1/8/2017 21:00,,,,,,,,,,,,,183.278555,171.4999315,0,0.704474901,255.4679968,0,-11.53504892,-1.678195842,102873.9268,1.820062133,112.7717436
1/9/2017 0:00,,,,,,,,,,,,,160.4565692,91.00086114,0,-0.722649676,256.8344141,0,-12.4360713,-1.22161219,102765.6455,1.419351576,59.39338986
1/9/2017 3:00,,,,,,,,,,,,,182.880288,125.6949948,0,-1.843382459,258.1652463,0,-12.36154741,0.733120824,102761.3486,1.983815776,338.3120797
1/9/2017 6:00,,,,,,,,,,,,,162.2053044,172.0981305,0,-1.713655774,255.2402715,0,-12.2062616,1.796260719,102510.6689,2.482572996,313.6518081
1/9/2017 9:00,,,,,,,,,,,,,138.784334,213.2666706,0,-1.592086132,238.2112637,0,-11.95533096,2.36706049,102007.0527,2.852667807,303.9247977
1/9/2017 12:00,,,,,,,,,,,,,122.4030465,186.5572384,0,-0.45843946,272.837995,0,-12.21725103,2.831355393,101765.2549,2.868229436,279.1972384
1/9/2017 15:00,,,,,,,,,,,,,124.5025601,278.9206466,0,1.747972559,276.2564209,0,-9.898542414,2.18221304,101540.8071,2.795972428,231.3049538
1/9/2017 18:00,,,,,,,,,,,,,130.5022608,570.5228729,0,3.918129574,279.4119723,0,-8.648791131,1.675770914,101326.5718,4.261448992,203.1562337
1/9/2017 21:00,,,,,,,,,,,,,169.7136957,939.9648736,0,6.350106045,282.0927162,0,-7.272135587,0.592878391,101139.7593,6.377723071,185.3339642
1/10/2017 0:00,,,,,,,,,,,,,190.7644241,874.2984101,0,7.956840629,280.7864391,0,-6.731212729,-2.286048196,101192.6944,8.278727507,163.970323
1/10/2017 3:00,,,,,,,,,,,,,208.5451564,857.9577092,0,7.40162338,275.9324828,0,-7.082591912,-3.267220615,101353.3062,8.090658762,156.1824034
1/10/2017 6:00,,,,,,,,,,,,,208.8733222,1089.910508,0,6.220190215,274.1094033,0,-7.486385157,-2.667867845,101458.8079,6.76818182,156.785287
1/10/2017 9:00,,,,,,,,,,,,,209.4585073,632.1685363,0,5.363071929,275.3278072,0,-7.676067184,-1.587063533,101500.2047,5.592969799,163.515232
1/10/2017 12:00,,,,,,,,,,,,,172.7565665,531.24618,0,5.580180647,282.3613329,0,-7.570356591,0.464938985,101217.7593,5.599516435,184.762866
1/10/2017 15:00,,,,,,,,,,,,,185.0471583,494.1739039,0,4.038974637,209.6360126,0,-6.868989452,0.420997859,100841.0127,4.060856476,185.9506708
1/10/2017 18:00,,,,,,,,,,,,,200.5371994,458.4706836,0,4.511312312,189.4341282,0,-9.781728872,0.562944984,100624.2828,4.546300235,187.1128979
1/10/2017 21:00,,,,,,,,,,,,,197.406905,433.5804095,0,4.616953523,197.460071,0,-12.52816091,-1.643395699,100824.6734,4.900715178,160.4069112
1/11/2017 0:00,,,,,,,,,,,,,176.3609135,279.2911319,0,3.745834926,210.7463628,0,-14.16604614,-1.496100246,100877.9061,4.033558632,158.2280507
1/11/2017 3:00,,,,,,,,,,,,,180.364146,197.6350386,0,1.980848428,205.5836424,0,-15.48041153,-1.158643541,101139.5337,2.294823599,149.6756586
1/11/2017 6:00,,,,,,,,,,,,,187.6595992,105.1651984,0,0.81542753,202.1389079,0,-15.18502996,0.261474319,101001.2056,0.856324048,197.7789248
1/11/2017 9:00,,,,,,,,,,,,,179.6072806,157.7417918,0,-0.530235883,238.271909,0,-15.28021707,2.81326529,100978.3183,2.862797877,280.6737241
1/11/2017 12:00,,,,,,,,,,,,,187.0020383,192.815066,0,0.482894243,233.9847734,0,-13.20143577,3.355749903,100837.0361,3.390316248,261.8113193
1/11/2017 15:00,,,,,,,,,,,,,192.0557136,524.5997345,0,2.718216088,268.2722646,0,-12.47144543,2.487620535,100552.9485,3.684691931,222.4637082
1/11/2017 18:00,,,,,,,,,,,,,158.3865716,623.6398057,0,3.805374578,273.295383,0,-9.969051713,1.862652162,100576.8853,4.236785191,206.0807923
1/11/2017 21:00,,,,,,,,,,,,,158.9067318,671.2754209,0,4.482065992,270.0707624,0,-9.025386833,0.05884503,100605.94,4.482452264,180.7521929
1/12/2017 0:00,,,,,,,,,,,,,154.7168749,668.3318552,0,4.359875952,264.748069,0,-9.454573682,-2.445882826,100500.6299,4.999086028,150.7076507
1/12/2017 3:00,,,,,,,,,,,,,154.9175929,642.9460771,0,4.853453143,251.5033045,0,-10.21329497,-2.964994395,100472.9227,5.687459818,148.5790712
1/12/2017 6:00,,,,,,,,,,,,,158.7161455,717.9231455,0,4.956614223,241.435382,0,-11.54576261,-3.493770648,100622.0571,6.064194745,144.8211239
1/12/2017 9:00,,,,,,,,,,,,,155.002804,727.6477654,0,5.199386214,238.2035513,0,-12.86189058,-3.738617033,100654.1438,6.403973323,144.2819883
1/12/2017 12:00,,,,,,,,,,,,,128.7092089,832.0522092,0,5.349038037,232.3720747,0,-13.61284868,-3.935486369,100754.479,6.640802728,143.656699
1/12/2017 15:00,,,,,,,,,,,,,127.5987177,873.6647842,0,4.431733215,227.4219186,0,-14.70661474,-4.2769805,100883.6163,6.158962696,136.0180314
1/12/2017 18:00,,,,,,,,,,,,,128.114179,859.9531583,0,5.098025578,223.5553026,0,-15.69032,-3.625366263,100900.9305,6.255649073,144.5821712
1/12/2017 21:00,,,,,,,,,,,,,134.9550601,820.7042093,0,4.574594294,192.7797128,0,-16.47661669,-3.710856754,101363.0728,5.89044742,140.9514446
1/13/2017 0:00,,,,,,,,,,,,,125.7259066,660.1774556,0,3.419750238,218.7574561,0,-18.32262456,-3.660598652,101193.6961,5.009458472,133.0517516
1/13/2017 3:00,,,,,,,,,,,,,126.5111713,517.8426418,0,2.742988723,217.0995111,0,-18.46069367,-3.208486727,101202.597,4.221181613,130.5276836
1/13/2017 6:00,,,,,,,,,,,,,128.0153827,526.9949709,0,2.347816917,215.2940662,0,-19.00143858,-2.773135238,101065.6821,3.63352767,130.2522222
1/13/2017 9:00,,,,,,,,,,,,,129.40532,426.0704196,0,2.398785459,213.1884765,0,-19.38700939,-2.855851755,101131.097,3.729619407,130.0287299
1/13/2017 12:00,,,,,,,,,,,,,134.5065989,470.0676198,0,1.83706725,211.4431765,0,-19.6986168,-3.112798195,101377.8235,3.61446105,120.5476539
1/13/2017 15:00,,,,,,,,,,,,,151.8713633,440.3181201,0,1.947395346,182.1935082,0,-20.66590677,-3.326768099,101187.4642,3.854832632,120.3434913
1/13/2017 18:00,,,,,,,,,,,,,164.2595056,374.6541822,0,1.492102253,172.2126254,0,-21.73469579,-2.756690143,101443.0674,3.134598806,118.4251704
1/13/2017 21:00,,,,,,,,,,,,,166.1872576,330.4387226,0,1.20711568,169.9778001,0,-23.03715353,-2.283041061,101589.8782,2.58251907,117.8668179
1/14/2017 0:00,,,,,,,,,,,,,162.2295556,222.2329896,0,0.395374954,204.0388866,0,-23.85266512,-3.137986874,101318.8721,3.162796702,97.18121893
1/14/2017 3:00,,,,,,,,,,,,,180.9404066,179.5639332,0,0.213458096,191.0110629,0,-21.84722414,-1.817624249,101208.0666,1.830115371,96.69801998
1/14/2017 6:00,,,,,,,,,,,,,182.5023769,266.5640491,0,-1.212376326,187.6215833,0,-22.36127863,-2.226370865,100999.1924,2.535070726,61.42937782
1/14/2017 9:00,,,,,,,,,,,,,181.7973109,208.0456086,0,-2.623049281,183.6590397,0,-22.42029443,-2.100560434,101056.097,3.360467477,38.68804688
1/14/2017 12:00,,,,,,,,,,,,,159.553697,346.0345067,0,-3.025181214,223.5266376,0,-22.59651234,-2.768694105,100826.615,4.100900928,42.46524743
1/14/2017 15:00,,,,,,,,,,,,,150.3828284,360.3916472,0,-3.485737012,219.266963,0,-21.04105139,-3.06592785,100733.6829,4.642227493,41.33368693
1/14/2017 18:00,,,,,,,,,,,,,149.8817507,428.1779916,0,-3.038535697,227.4499544,0,-20.68035095,-3.530327747,100524.136,4.657887202,49.28158378
1/14/2017 21:00,,,,,,,,,,,,,148.1274828,429.961612,0,-3.474728815,229.1144504,0,-20.39491194,-4.064995941,100479.2478,5.347703464,49.47642001
1/15/2017 0:00,,,,,,,,,,,,,135.1166107,486.9120329,0,-3.637978557,228.4724053,0,-20.18221574,-3.975557905,100330.4041,5.388872668,47.53879543
1/15/2017 3:00,,,,,,,,,,,,,127.6966004,479.3269063,0,-3.662434045,229.0259785,0,-19.45857637,-3.045876911,100013.5657,4.763484995,39.74873
1/15/2017 6:00,,,,,,,,,,,,,127.0925218,541.9149488,0,-3.92257901,228.8336696,0,-18.70807552,-2.4770596,99831.55791,4.6392295,32.27189853
1/15/2017 9:00,,,,,,,,,,,,,127.4225055,671.6526813,0,-3.837071122,227.097032,0,-17.89313954,-1.451009955,99614.58916,4.102260924,20.71439267
1/15/2017 12:00,,,,,,,,,,,,,141.3804401,646.30683,0,-2.741555733,232.5805699,0,-17.56920953,-0.020036883,99461.95635,2.741628952,0.418743403
1/15/2017 15:00,,,,,,,,,,,,,180.0883865,322.711795,0,-0.826506452,209.7212213,0,-17.51076804,1.589891436,99401.20727,1.79188942,297.4677055
1/15/2017 18:00,,,,,,,,,,,,,189.5958179,524.0190033,0,0.90517601,196.1145019,0,-18.62123392,2.535661472,98987.62299,2.692382348,250.3545405
1/15/2017 21:00,,,,,,,,,,,,,187.9173411,498.183757,0,3.430831637,197.9780852,0,-19.26082477,1.088435021,99512.18904,3.599346679,197.601686
1/16/2017 0:00,,,,,,,,,,,,,187.0332708,605.4414312,0,5.244076976,167.3120883,0,-20.41152072,-1.423573496,99563.1751,5.433866472,164.8123191
1/16/2017 3:00,,,,,,,,,,,,,179.3090334,450.3862736,0,4.160051703,168.4718101,0,-23.2039213,-1.271242981,99637.47736,4.349952746,163.0077146
1/16/2017 6:00,,,,,,,,,,,,,178.4064078,536.5558201,0,4.655634916,154.422998,0,-23.89424443,-1.961175774,99718.20466,5.051845889,157.1568501
1/16/2017 9:00,,,,,,,,,,,,,177.6683348,631.2557166,0,4.605837736,156.4470156,0,-25.06130025,-1.824452716,99636.04152,4.954025531,158.3906172
1/16/2017 12:00,,,,,,,,,,,,,175.2496988,540.6783711,0,4.091848496,170.9509001,0,-25.75691897,-2.087126994,99671.32277,4.593399961,152.9752597
1/16/2017 15:00,,,,,,,,,,,,,174.1047231,519.5454703,0,3.503890491,173.5894508,0,-25.4045678,-2.17009726,99632.75154,4.121476761,148.2284374
1/16/2017 18:00,,,,,,,,,,,,,168.3861554,635.0287615,0,3.477464903,178.3881035,0,-25.44345311,-2.805570025,99445.68049,4.468107577,141.1038963
1/16/2017 21:00,,,,,,,,,,,,,164.7126783,464.2301919,0.061976004,2.156638441,187.1635128,0.007505458,-24.86968163,-3.897331944,99783.95801,4.454243555,118.9585093
1/17/2017 0:00,,,,,,,,,,,,,139.8767263,435.3158175,0,1.118023026,211.9256109,0,-24.64047124,-3.973171099,99608.73926,4.12747672,105.7162368
1/17/2017 3:00,,,,,,,,,,,,,141.6189334,384.7969335,0,0.693866429,211.2523511,0,-23.13221156,-3.230043102,99522.93904,3.303729569,102.1238284
1/17/2017 6:00,,,,,,,,,,,,,147.7273425,369.3729553,0,-0.002939849,207.8949139,0,-22.65868285,-4.076510323,99385.29229,4.076511383,89.95868012
1/17/2017 9:00,,,,,,,,,,,,,131.5302669,374.7299149,0,-0.69227807,213.6651993,0,-22.43266924,-4.226101378,99308.69519,4.28242709,80.69699716
1/17/2017 12:00,,,,,,,,,,,,,129.0219103,462.4657605,0,0.129954885,209.0023547,0,-22.00525426,-4.290781665,99201.89385,4.292749185,91.73478671
1/17/2017 15:00,,,,,,,,,,,,,133.0357673,431.2277659,0,-0.004830429,208.0081216,0,-22.04688189,-4.039623867,99510.01716,4.039626755,89.93148791
1/17/2017 18:00,,,,,,,,,,,,,143.3590771,349.9849228,0.061976004,1.095571339,215.6429672,0.015010917,-22.07676326,-3.38288237,99279.97197,3.555864126,107.9449275
1/17/2017 21:00,,,,,,,,,,,,,178.1367519,408.4510829,0.263889307,1.13605874,208.7106335,0.11923311,-21.56616496,-3.312967679,99671.12654,3.502339832,108.9274935
1/18/2017 0:00,,,,,,,,,,,,,169.1303659,296.3014586,0,2.046143156,215.9825434,0,-21.79571557,-2.732190017,99582.99372,3.413438751,126.8296214
1/18/2017 3:00,,,,,,,,,,,,,168.074211,609.4342653,0,3.201667872,190.9030789,0,-21.45331876,-1.892211485,99857.77497,3.719024263,149.4165708
1/18/2017 6:00,,,,,,,,,,,,,173.85164,652.8932121,0,3.578877602,183.9305775,0,-22.1429502,-2.45580659,99795.51716,4.340432109,145.5422953
1/18/2017 9:00,,,,,,,,,,,,,175.6997401,531.2022172,0,3.362450386,178.3513977,0,-23.1536438,-1.51707784,99978.53613,3.688847756,155.71595
1/18/2017 12:00,,,,,,,,,,,,,179.0704715,464.7759305,0,2.734205419,168.8514577,0,-24.15118962,-1.560019133,99854.98683,3.147942021,150.2927923
1/18/2017 15:00,,,,,,,,,,,,,182.2589593,641.8379114,0,2.327732749,163.004505,0,-24.92635026,0.276870008,100177.5015,2.344140942,186.7831245
1/18/2017 18:00,,,,,,,,,,,,,181.411309,406.3128131,0.271918762,2.569939175,165.8097384,0.22721624,-25.835993,-0.161361015,100073.3462,2.574999949,176.4072362
1/18/2017 21:00,,,,,,,,,,,,,181.0759566,222.4216766,0.70823995,1.885609567,172.2827767,0.689814739,-25.62686311,0.303211054,100522.7923,1.909832554,189.135113
1/19/2017 0:00,,,,,,,,,,,,,177.5615947,241.6013131,0,0.106859832,152.2751657,0,-25.24215486,-0.139690809,100298.9502,0.175876507,127.4150478
1/19/2017 3:00,,,,,,,,,,,,,174.8814064,366.0366878,0,-0.891840598,145.1389329,0,-26.9503113,1.88694853,100420.5432,2.087092333,295.2971238
1/19/2017 6:00,,,,,,,,,,,,,171.080623,188.1767734,0,-1.291609473,140.5980264,0,-27.90680906,2.314606664,100355.229,2.650595978,299.1626301
1/19/2017 9:00,,,,,,,,,,,,,160.9318369,146.6558248,0,-2.341784468,168.3425445,0,-27.94582077,0.807694599,100262.222,2.477160685,340.9703987
1/19/2017 12:00,,,,,,,,,,,,,136.3474482,332.8281237,0,-2.511415715,211.440792,0,-26.46779858,-1.110098717,100019.4954,2.745820107,23.84643964
1/19/2017 15:00,,,,,,,,,,,,,129.2547309,539.5383317,0,-1.160759402,213.6210296,0,-22.81701833,-2.685531185,99841.93291,2.925652087,66.62469016
1/19/2017 18:00,,,,,,,,,,,,,132.7277974,431.6430819,0.509620789,0.440065622,213.6078865,0.584675373,-21.88654548,-4.074497743,99642.33582,4.098193457,96.16432857
1/19/2017 21:00,,,,,,,,,,,,,131.8104204,456.000359,1.129754658,2.246592672,212.8564147,1.403968813,-21.84680312,-3.955158458,99638.95466,4.548676408,119.5972614
1/20/2017 0:00,,,,,,,,,,,,,134.184826,440.0863132,0,3.237260828,212.5877877,0,-21.96549316,-3.358969513,99524.10402,4.665033103,133.9429413
1/20/2017 3:00,,,,,,,,,,,,,143.7085186,483.9527524,0,3.678916149,213.2270356,0,-21.88758875,-1.131936135,99730.58674,3.849117229,162.8978126
1/20/2017 6:00,,,,,,,,,,,,,182.5046765,737.0332015,0,4.227778146,179.397886,0,-22.00057585,-0.832618738,99837.89997,4.308986193,168.8587467
1/20/2017 9:00,,,,,,,,,,,,,195.8582411,883.5921103,0,3.866781624,164.6463137,0,-23.34798085,0.012810035,100053.7672,3.866802843,180.1898112
1/20/2017 12:00,,,,,,,,,,,,,194.1972774,527.9954341,0,3.566110923,171.8412083,0,-25.44790251,0.66402077,100227.9876,3.627405505,190.547853
1/20/2017 15:00,,,,,,,,,,,,,185.2639176,516.1211373,0,2.728074146,138.5230798,0,-25.28867802,1.303278404,100325.4712,3.023395962,205.5351294
1/20/2017 18:00,,,,,,,,,,,,,179.8401731,602.6176996,1.234500847,2.314100082,127.6302311,1.475843659,-28.08768289,2.527787992,100408.7759,3.427064535,227.5270051
1/20/2017 21:00,,,,,,,,,,,,,178.6826313,455.0629284,2.409498437,2.306387905,126.4980112,2.991059731,-29.73252139,1.86530613,100489.5103,2.966275801,218.9644241
1/21/2017 0:00,,,,,,,,,,,,,177.2304677,314.0286069,0,1.266354967,129.0413461,0,-30.29707857,2.161742832,100463.0276,2.505351666,239.6381093
1/21/2017 3:00,,,,,,,,,,,,,178.0094417,257.4410479,0,0.482538579,131.7136114,0,-29.67536394,2.008016952,100622.565,2.065181725,256.4876887
1/21/2017 6:00,,,,,,,,,,,,,179.537845,257.2817674,0,-0.537432407,134.6066027,0,-30.02440291,2.563909154,100486.2011,2.619630459,281.8386201
1/21/2017 9:00,,,,,,,,,,,,,177.8620832,264.932476,0,-0.918008001,156.7526421,0,-29.97136886,2.069156119,100347.6213,2.263657601,293.9250897
1/21/2017 12:00,,,,,,,,,,,,,151.6899069,267.6095641,0,-1.845054199,222.8592029,0,-29.41637721,1.441299857,100469.0025,2.341275352,322.0041359
1/21/2017 15:00,,,,,,,,,,,,,153.8352352,277.6719937,0,1.23936443,225.0878417,0,-23.45488424,-0.236265637,100535.4321,1.261683654,169.2069487
1/21/2017 18:00,,,,,,,,,,,,,145.6781523,248.9078969,1.881493226,2.250205818,229.8013307,1.135384982,-22.31069098,-1.06060929,100655.7899,2.487633069,154.7636796
