TIMESTAMP,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,FCH4_1_1_1,FCH4_SSITC_TEST_1_1_1,WD_0_0_1,WS_0_0_1,WS_MAX_0_0_1,U_SIGMA_0_0_1,V_SIGMA_0_0_1,W_SIGMA_0_0_1,USTAR_0_0_1,MO_LENGTH_0_0_1,ZL_0_0_1,FETCH_MAX_0_0_1,FETCH_70_0_0_1,FETCH_80_0_0_1,FETCH_90_0_0_1,PA_0_0_1,RH_0_0_1,TA_0_0_1,VPD_0_0_1,T_SONIC_0_0_1,T_SONIC_SIGMA_0_0_1
[yyyymmddHHMMSS],[mmolCO2 mol-1],[mmolH2O mol-1],[nmolCH4 mol-1],[kg m-1 s-2],[#],[W m-2],[#],[W m-2],[#],[umolCO2 m-2 s-1],[#],[nmolCH4 m-2 s-1],[#],[Decimal degrees],[m s-1],[m s-1],[m s-1],[m s-1],[m s-1],[m s-1],[m],[#],[m],[m],[m],[m],[kPa],[%],[deg C],[hPa],[deg C],[deg C]
20170908043000,384.58301456960822,8.4325476670339565,-9999000.0000000000,7.8237220012420006E-002,0,-2.5053342820637852,1,0.60893433217507031,2,-3.8797621354555216E-002,0,-9999000.0000000000,-9999.,30.594498291526488,3.2243038662867840,5.3231482505021273,0.58807609347316936,0.51523858940385681,0.29269710990052428,0.25082473796955213,549.80867599407168,-6.9660595898659427E-003,-9999.,-9999.,-9999.,-9999.,100.15966852777777,86.984240814377799,6.5533193270754850,1.2607615338702527,7.3020626102023698,6.6798249500423387E-002
20170908050000,384.73824422678166,8.4051155888044544,-9999000.0000000000,8.2525453033459095E-002,0,-2.2847609197110161,0,-3.4917344021868135E-002,2,1.1017827146598118E-002,2,-9999000.0000000000,-9999.,33.298097585063644,3.1742731023882280,5.1210869027893287,0.60914861784770802,0.48273973341420079,0.30129542531999243,0.25763517982341649,653.39370522565218,-5.8617032416577904E-003,-9999.,-9999.,-9999.,-9999.,100.17110116666666,86.140338425226687,6.6493837314267807,1.3514137194836175,7.3959463789198594,5.2361263294422582E-002
20170908053000,384.53409503919374,8.4020246561556959,-9999000.0000000000,5.5743160455448200E-002,0,-1.4045863699430139,0,-0.27204554935777842,1,-1.7281236967151301E-003,2,-9999000.0000000000,-9999.,30.163389034813065,2.9077842661157316,5.0188308135176154,0.54541507121647992,0.43594485813492584,0.25847245136662356,0.21170844490733073,589.87714889994595,-6.4928773849648458E-003,-9999.,-9999.,-9999.,-9999.,100.20195541666666,86.148183491159870,6.6472033858674990,1.3504462854137504,7.3934855380588260,4.9704013075159599E-002
20170908060000,384.30049414465503,8.4831983925151686,-9999000.0000000000,5.4172929459433493E-002,0,-3.3702397814389733,1,-0.14907364811317741,0,-2.1990567649153699E-002,0,-9999000.0000000000,-9999.,21.276083042971653,2.5418616413005251,4.5683864527891123,0.54196298629190087,0.57892781749174504,0.22978549300828244,0.20878190753405262,235.80947467937901,-1.6241925839525755E-002,-9999.,-9999.,-9999.,-9999.,100.21500083333333,85.605925987061227,6.8804713011565468,1.4259936573385035,7.6345952334934282,9.4700583777836911E-002
20170908063000,384.27015803818756,8.4075831673259849,-9999000.0000000000,4.7613027581356430E-002,0,-2.2937271761861338,0,-0.17089077873061842,1,-8.9647581982556970E-002,1,-9999000.0000000000,-9999.,28.592022039122224,2.8532533455532261,4.8979563500995997,0.58562832981130364,0.39970382651924435,0.25456813087871460,0.19565393992266769,285.19417478873930,-1.3429446807029332E-002,NaN,-9999.,-9999.,-9999.,100.24077711111111,85.727976973207845,6.7335104005554740,1.3996980294872987,7.4805168660482195,5.6572719713516059E-002
20170908070000,384.20086860731129,8.3611665729984459,-9999000.0000000000,3.0868138768712635E-002,0,-1.7481986068032922,0,-3.5564521614630841E-002,2,2.8910323381154759E-002,1,-9999000.0000000000,-9999.,28.100180989150182,2.4217645343909426,3.7509762117052134,0.42713001353996088,0.33297730618127303,0.20551991687396770,0.15749611338693828,195.19989550111350,-1.9620912143255488E-002,NaN,-9999.,-9999.,-9999.,100.25638833333333,85.826331469719776,6.6388188790917866,1.3810292120199004,7.3814479064941452,6.0429473351304816E-002
20170908073000,384.53247656107482,8.3823938778119604,-9999000.0000000000,1.7129005749968146E-002,0,-2.9279858375670389,0,-7.3265847542891144E-002,1,-5.3722029864106596E-002,1,-9999000.0000000000,-9999.,34.739164208046972,1.7229572584466701,3.1447303508817188,0.33796648238045535,0.29432769139261733,0.17088337283477820,0.11730947906442316,48.163775768032053,-7.9520343638467439E-002,NaN,-9999.,-9999.,-9999.,100.26545824999999,86.278246553424481,6.6005822914173677,1.3334814665996679,7.3449958860609286,5.5367355721846680E-002
20170908080000,384.22226419579334,8.3390851563769974,-9999000.0000000000,3.6522203213684462E-002,0,-4.7001190229875274,0,6.6079010340674371E-002,1,5.3206453961025593E-002,2,-9999000.0000000000,-9999.,36.732369926318384,1.9914743164316224,3.6486739389757092,0.45104393461426334,0.33003211613993017,0.20140773071815646,0.17125910737260797,93.366834970628403,-4.1020989960780525E-002,NaN,-9999.,-9999.,-9999.,100.28289625000001,86.234175841220377,6.5354768888375361,1.3317826205117527,7.2758701375325927,6.2048527508691970E-002
20170908083000,384.21782458370257,8.2576123560587718,-9999000.0000000000,2.6679250027456490E-002,0,-4.6550076702214627,0,-1.1020391049585479E-003,2,2.9162182939870142E-002,2,-9999000.0000000000,-9999.,39.632961313885211,1.9364860239662318,3.3282193433400789,0.33471701530927167,0.27973024608048286,0.18913542532596114,0.14632203869355007,58.802360594704034,-6.5133439563733173E-002,NaN,-9999.,-9999.,-9999.,100.29985583333334,86.237361257689130,6.3952605947378061,1.3186744287762133,7.1280491333008058,7.5777572849226218E-002
20170908090000,384.10305698316694,8.2116545685511149,-9999000.0000000000,3.1365754298087314E-002,0,-0.87931000522536673,0,-5.6619539969830532E-002,0,7.2668497017415535E-003,2,-9999000.0000000000,-9999.,41.926011717115649,1.8972848234773070,3.1340888897804549,0.35839840419178670,0.29188718294734989,0.18208600432483818,0.15859551175143308,396.44890886446996,-9.6607656481388481E-003,NaN,-9999.,-9999.,-9999.,100.32409627777778,86.572636478509324,6.2618096951421194,1.2747614473350759,6.9901700481838702,4.6250272757950447E-002
20170908093000,383.93799160389455,8.2565694571676413,-9999000.0000000000,3.6155701569951980E-002,0,3.1013716369831865,0,0.10463694110131753,1,-3.5414058093171455E-002,1,-9999000.0000000000,-9999.,36.873278478374026,2.4367146575237095,3.9691617039304901,0.44235161730781464,0.43256777123195933,0.21466178457546600,0.17027156751036182,-139.11203194164818,2.7531766638320177E-002,NaN,-9999.,-9999.,-9999.,100.33449650000000,86.980187871330656,6.2741097464465270,1.2371175503672442,7.0064881523980489,4.1945272499204461E-002
20170908100000,383.71529102370727,8.3373132214981620,-9999000.0000000000,4.1876835201180393E-002,0,4.5758195423997972,0,-0.22292126364415524,2,-4.8809014718336027E-002,2,-9999000.0000000000,-9999.,43.240715582758760,2.0268133071751029,3.5289939011286622,0.42341890191019194,0.49754976037354909,0.20997438339834526,0.18316663229510721,-117.39881022313989,3.2623839992247959E-002,NaN,-9999.,-9999.,-9999.,100.36576411111112,88.902276960446599,6.1027228115848970,1.0420731871294198,6.8418133019341667,5.4717913715248132E-002
20170908103000,383.60779467696318,8.4850622167824525,-9999000.0000000000,2.5325259804270771E-002,0,7.8658233127742445,0,1.0629678509519387E-002,2,3.1151170519640919E-002,1,-9999000.0000000000,-9999.,57.737335475661006,1.9230317838211874,3.0496511549724419,0.36276694981817809,0.41279624690439359,0.17234517299778193,0.14238047309522928,-32.080671738068794,0.11938652754128895,NaN,-9999.,-9999.,-9999.,100.37659252777777,91.899403006400931,5.8783007430673138,0.74892252323871122,6.6298909996880866,0.10592074465989884
