filename,date,time,DOY,latitude,longitude,altitude,canopy_height,displacement_height,roughness_length,file_length,acquisition_frequency,master_sonic_manufacturer,master_sonic_model,master_sonic_height,master_sonic_wformat,master_sonic_wref,master_sonic_north_offset,master_sonic_hpath_length,master_sonic_vpath_length,master_sonic_tau,co2_irga_manufacturer,co2_irga_model,co2_measure_type,co2_irga_northward_separation,co2_irga_eastward_separation,co2_irga_vertical_separation,co2_irga_tube_length,co2_irga_tube_diameter,co2_irga_tube_flowrate,co2_irga_kw,co2_irga_ko,co2_irga_hpath_length,co2_irga_vpath_length,co2_irga_tau,h2o_irga_manufacturer,h2o_irga_model,h2o_measure_type,h2o_irga_northward_separation,h2o_irga_eastward_separation,h2o_irga_vertical_separation,h2o_irga_tube_length,h2o_irga_tube_diameter,h2o_irga_tube_flowrate,h2o_irga_kw,h2o_irga_ko,h2o_irga_hpath_length,h2o_irga_vpath_length,h2o_irga_tau,ch4_irga_manufacturer,ch4_irga_model,ch4_measure_type,ch4_irga_northward_separation,ch4_irga_eastward_separation,ch4_irga_vertical_separation,ch4_irga_tube_length,ch4_irga_tube_diameter,ch4_irga_tube_flowrate,ch4_irga_kw,ch4_irga_ko,ch4_irga_hpath_length,ch4_irga_vpath_length,ch4_irga_tau
2017-07-12T193000_AIU-1697.ghg,2017-07-12,20:00,193.833,69.372306820000006,-134.88107299999999,-3.1000000000000001,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.289999999999999,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.289999999999999,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T200000_AIU-1697.ghg,2017-07-12,20:30,193.854,69.372299190000007,-134.88107299999999,-2.0000000000000000,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.279999999999999,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.279999999999999,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T203000_AIU-1697.ghg,2017-07-12,21:00,193.874,69.372291559999994,-134.88108829999999,-1.8999999999999999,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.490000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.490000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T210000_AIU-1697.ghg,2017-07-12,21:30,193.895,69.372299190000007,-134.88107299999999,-4.2999999999999998,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.570000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.570000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T213000_AIU-1697.ghg,2017-07-12,22:00,193.916,69.372299190000007,-134.88105770000001,-3.7999999999999998,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.749999999999998,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.749999999999998,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T220000_AIU-1697.ghg,2017-07-12,22:30,193.937,69.372314450000005,-134.88107299999999,-2.2000000000000002,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.410000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.410000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T223000_AIU-1697.ghg,2017-07-12,23:00,193.958,69.372314450000005,-134.88107299999999,-1.3999999999999999,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.470000000000001,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.470000000000001,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T230000_AIU-1697.ghg,2017-07-12,23:30,193.979,69.372306820000006,-134.88110349999999,-1.8000000000000000,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.650000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.650000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-12T233000_AIU-1697.ghg,2017-07-13,00:00,194.000,69.372306820000006,-134.88113400000000,-3.1000000000000001,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.580000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.580000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-13T000000_AIU-1697.ghg,2017-07-13,00:30,194.020,69.372299190000007,-134.88114930000000,-5.7000000000000002,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.570000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.570000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-13T003000_AIU-1697.ghg,2017-07-13,01:00,194.041,69.372299190000007,-134.88113400000000,-5.0999999999999996,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.100000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.100000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-13T010000_AIU-1697.ghg,2017-07-13,01:30,194.062,69.372299190000007,-134.88114930000000,-3.7999999999999998,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.480000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.480000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-13T013000_AIU-1697.ghg,2017-07-13,02:00,194.083,69.372299190000007,-134.88111880000000,-1.7000000000000000,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.449999999999999,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.449999999999999,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2017-07-13T020000_AIU-1697.ghg,2017-07-13,02:30,194.104,69.372299190000007,-134.88111880000000,-1.3999999999999999,10.000000000000000,6.7000000000000002,1.5000000000000000,30.000000000000000,10.000000000000000,csi,csat3_1,2.8700000000000001,uvw,spar,-145.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.100000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200rs_1,mixing_ratio,-6.6000000000000005,-9.4199999999999999,-1.0000000000000000,37.600000000000001,5.0000000000000000,14.100000000000000,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-15.900000000000000,-20.899999999999999,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
